ts,equity_EURUSD,equity_GBPUSD,equity_USDJPY,equity_XAUUSD,portfolio_equity
2022-01-03 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-04 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-05 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-06 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-07 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-09 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-10 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-11 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-12 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-13 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-14 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-16 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-17 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-18 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-19 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-20 00:00:00+00:00,0.99992,0.999885,0.99991,0.99979,0.99987625
2022-01-21 00:00:00+00:00,0.99992,0.999885,0.99991,0.99979,0.99987625
2022-01-23 00:00:00+00:00,0.99992,0.999885,0.99991,0.99979,0.99987625
2022-01-24 00:00:00+00:00,0.99992,0.9946275235541528,0.99991,0.99979,0.9985618808885381
2022-01-25 00:00:00+00:00,0.99992,0.9946275235541528,0.99991,1.01063588958644,1.001273353285148
2022-01-26 00:00:00+00:00,0.99992,0.9946275235541528,0.99991,1.01063588958644,1.001273353285148
2022-01-27 00:00:00+00:00,0.99992,0.9946275235541528,0.99991,1.0239278281461108,1.004596337925066
2022-01-28 00:00:00+00:00,0.99992,0.969793548565227,0.99991,1.0239278281461108,0.9983878441778344
2022-01-30 00:00:00+00:00,0.99992,0.969793548565227,0.99991,1.0239278281461108,0.9983878441778344
2022-01-31 00:00:00+00:00,0.99992,0.969793548565227,0.99991,1.0239278281461108,0.9983878441778344
2022-02-01 00:00:00+00:00,0.99992,0.969793548565227,0.99991,1.0239278281461108,0.9983878441778344
2022-02-02 00:00:00+00:00,0.99992,0.9497694618202032,0.99991,1.0239278281461108,0.9933818224915785
2022-02-03 00:00:00+00:00,0.99992,0.9551961373658162,0.99991,1.0239278281461108,0.9947384913779818
2022-02-04 00:00:00+00:00,1.0130130276300546,0.9551961373658162,0.99991,1.0239278281461108,0.9980117482854954
